frameId,timestamp,num_hands,num_fingers,rh_confidence,rh_pinch_st,rh_grab_st,rh_thumb_x_dip,rh_thumb_y_dip,rh_thumb_z_dip,rh_thumb_x_pip,rh_thumb_y_pip,rh_thumb_z_pip,rh_thumb_x_mcp,rh_thumb_y_mcp,rh_thumb_z_mcp,rh_index_x_dip,rh_index_y_dip,rh_index_z_dip,rh_index_x_pip,rh_index_y_pip,rh_index_z_pip,rh_index_x_mcp,rh_index_y_mcp,rh_index_z_mcp,rh_middle_x_dip,rh_middle_y_dip,rh_middle_z_dip,rh_middle_x_pip,rh_middle_y_pip,rh_middle_z_pip,rh_middle_x_mcp,rh_middle_y_mcp,rh_middle_z_mcp,rh_ring_x_dip,rh_ring_y_dip,rh_ring_z_dip,rh_ring_x_pip,rh_ring_y_pip,rh_ring_z_pip,rh_ring_x_mcp,rh_ring_y_mcp,rh_ring_z_mcp,rh_pinky_x_dip,rh_pinky_y_dip,rh_pinky_z_dip,rh_pinky_x_pip,rh_pinky_y_pip,rh_pinky_z_pip,rh_pinky_x_mcp,rh_pinky_y_mcp,rh_pinky_z_mcp,lh_confidence,lh_pinch_st,lh_grab_st,lh_thumb_x_dip,lh_thumb_y_dip,lh_thumb_z_dip,lh_thumb_x_pip,lh_thumb_y_pip,lh_thumb_z_pip,lh_thumb_x_mcp,lh_thumb_y_mcp,lh_thumb_z_mcp,lh_index_x_dip,lh_index_y_dip,lh_index_z_dip,lh_index_x_pip,lh_index_y_pip,lh_index_z_pip,lh_index_x_mcp,lh_index_y_mcp,lh_index_z_mcp,lh_middle_x_dip,lh_middle_y_dip,lh_middle_z_dip,lh_middle_x_pip,lh_middle_y_pip,lh_middle_z_pip,lh_middle_x_mcp,lh_middle_y_mcp,lh_middle_z_mcp,lh_ring_x_dip,lh_ring_y_dip,lh_ring_z_dip,lh_ring_x_pip,lh_ring_y_pip,lh_ring_z_pip,lh_ring_x_mcp,lh_ring_y_mcp,lh_ring_z_mcp,lh_pinky_x_dip,lh_pinky_y_dip,lh_pinky_z_dip,lh_pinky_x_pip,lh_pinky_y_pip,lh_pinky_z_pip,lh_pinky_x_mcp,lh_pinky_y_mcp,lh_pinky_z_mcp
14756,9800826695,2,10,1,0.32768,0,38.6193,196.357,81.8797,57.8048,187.352,114.029,92.694,168.951,154.308,25.6119,201.728,14.8575,38.5448,213.247,35.9576,61.5273,214.661,78.6665,53.7058,190.393,-6.74611,66.9485,205.997,18.0036,84.5277,212.711,69.0839,78.161,188.244,-6.89833,92.0846,201.206,17.9397,108.997,205.711,65.2672,110.735,178.503,7.31449,120.462,188.411,24.4945,130.032,194.029,62.8554,0.919611,0.57866,0.333093,-45.0109,193.951,55.3421,-54.2901,187.119,88.1351,-85.298,166.188,122.632,-40.0254,207.819,5.1968,-52.3384,218.626,23.6019,-75.1004,222.974,60.7669,-62.5892,204.518,-13.0696,-76.5407,214.875,10.1354,-96.5281,219.176,54.8177,-87.9288,198.367,-12.7604,-100.9,206.392,11.0068,-117.73,209.822,53.1928,-114.325,190.199,0.465056,-123.663,195.092,17.3892,-135.086,196.688,51.5408
14758,9800845327,2,10,1,0.326179,0,38.6678,196.437,81.9384,57.8487,187.397,114.081,92.7584,168.92,154.307,25.6345,201.765,14.8798,38.5864,213.248,35.9877,61.5983,214.659,78.6809,53.7516,190.391,-6.74075,66.9987,205.967,18.0243,84.5968,212.704,69.095,78.1679,188.233,-6.87161,92.1104,201.185,17.9611,109.063,205.697,65.2736,110.732,178.512,7.32395,120.474,188.401,24.5061,130.094,194.008,62.8562,0.922677,0.573127,0.335324,-44.9205,194.048,55.4671,-54.2055,187.198,88.2547,-85.2723,166.209,122.663,-39.909,207.99,5.21548,-52.2623,218.683,23.6603,-75.0828,222.992,60.7939,-62.2163,204.148,-12.7873,-76.2602,214.613,10.3134,-96.5118,219.195,54.8486,-87.8502,198.35,-12.6957,-100.835,206.373,11.0646,-117.714,209.842,53.2277,-114.449,190.648,0.38336,-123.721,195.37,17.3923,-135.071,196.708,51.5792
14759,9800854688,2,10,1,0.325192,0,38.6957,196.471,81.9609,57.873,187.416,114.101,92.7896,168.905,154.305,25.6415,201.817,14.8819,38.606,213.262,36.0026,61.6336,214.661,78.6877,53.7751,190.394,-6.73985,67.0241,205.954,18.034,84.6312,212.702,69.1002,78.1828,188.43,-6.93303,92.1216,201.263,17.9637,109.096,205.691,65.2762,110.73,178.539,7.32334,120.481,188.413,24.5086,130.124,193.998,62.856,0.923465,0.572519,0.334816,-44.8641,194.095,55.5356,-54.1562,187.236,88.3194,-85.2579,166.22,122.679,-39.9039,207.878,5.24408,-52.2528,218.58,23.6865,-75.072,223,60.8078,-62.1174,204.055,-12.7022,-76.1861,214.559,10.3657,-96.5018,219.205,54.865,-87.7512,198.467,-12.659,-100.76,206.439,11.1058,-117.705,209.853,53.2468,-114.482,190.79,0.372181,-123.739,195.468,17.4014,-135.063,196.72,51.6006
14761,9800873328,2,10,1,0.32134,0,38.7858,196.743,82.0615,57.9404,187.583,114.186,92.8545,168.88,154.303,25.6607,201.882,14.8927,38.6471,213.268,36.0314,61.7044,214.665,78.7007,53.7999,190.369,-6.719,67.0596,205.913,18.0596,84.6998,212.7,69.1092,78.168,188.418,-6.90643,92.1276,201.226,17.9911,109.161,205.681,65.2799,110.694,178.623,7.31628,120.466,188.45,24.5178,130.185,193.98,62.8539,0.926087,0.572143,0.336007,-44.8154,194.162,55.6032,-54.1107,187.285,88.3821,-85.2242,166.239,122.713,-39.8821,207.771,5.28962,-52.2269,218.478,23.7318,-75.0466,223.017,60.8385,-62.0705,204.099,-12.6696,-76.1388,214.569,10.4139,-96.4785,219.225,54.9013,-87.668,198.526,-12.6035,-100.685,206.459,11.1694,-117.683,209.876,53.2888,-114.545,191.087,0.353352,-123.771,195.669,17.4254,-135.043,196.745,51.6473
14763,9800892059,2,10,1,0.3112,0,38.7271,197.358,82.3787,57.9951,187.896,114.347,92.9097,168.852,154.303,25.6634,201.959,14.9147,38.673,213.293,36.0676,61.7637,214.67,78.7193,53.8198,190.37,-6.69957,67.0894,205.894,18.0859,84.7569,212.7,69.1236,78.0938,188.384,-6.845,92.0912,201.184,18.0356,109.215,205.673,65.2884,110.61,178.673,7.33465,120.41,188.459,24.5428,130.234,193.966,62.8555,0.930151,0.572399,0.33302,-44.7687,194.251,55.6636,-54.0907,187.328,88.4253,-85.1836,166.255,122.759,-39.8507,207.765,5.33079,-52.1935,218.467,23.7772,-75.0143,223.031,60.8801,-62.0344,204.125,-12.6247,-76.0992,214.579,10.4683,-96.449,219.243,54.9501,-87.6175,198.563,-12.5434,-100.636,206.48,11.2346,-117.656,209.899,53.3447,-114.744,191.547,0.268629,-123.875,195.951,17.4384,-135.02,196.773,51.709
14765,9800910798,2,10,1,0.30469,0,38.7859,197.643,82.7243,58.207,187.95,114.531,93.1918,168.685,154.319,25.6814,202.209,15.1089,38.7458,213.425,36.2911,61.9363,214.687,78.8923,53.8546,190.569,-6.56845,67.1605,206.027,18.2391,84.9156,212.741,69.2585,78.004,188.465,-6.67141,92.0752,201.243,18.1788,109.368,205.723,65.3708,110.476,178.819,7.4254,120.351,188.565,24.6133,130.384,194.023,62.879,0.934219,0.571747,0.326054,-44.6762,194.226,55.7631,-53.9687,187.294,88.5312,-84.9942,166.255,122.946,-39.7679,207.55,5.45065,-52.0831,218.229,23.9287,-74.8636,222.997,61.0308,-61.9899,204.033,-12.474,-76.0103,214.496,10.6419,-96.3125,219.232,55.1379,-87.4946,198.524,-12.3089,-100.504,206.461,11.4671,-117.533,209.911,53.5712,-114.818,191.785,0.432675,-123.877,196.11,17.6606,-134.914,196.804,51.9691
14767,9800929884,2,10,0.780239,0.308178,0,38.9427,197.388,82.7938,58.4031,187.794,114.606,93.5064,168.64,154.344,25.6951,202.423,15.3125,38.8157,213.564,36.4991,62.1123,214.756,79.0443,53.7799,190.611,-6.37203,67.1496,206.051,18.4124,85.0736,212.824,69.3649,77.8477,188.51,-6.48195,92.0151,201.294,18.3104,109.519,205.811,65.4212,110.409,179.007,7.45814,120.337,188.707,24.6419,130.529,194.114,62.8727,0.937184,0.572155,0.322054,-44.68,194.43,55.9023,-53.9738,187.353,88.639,-84.7977,166.225,123.181,-39.6889,207.33,5.59357,-51.9763,217.982,24.1058,-74.7109,222.919,61.2139,-61.8921,203.783,-12.2447,-75.8766,214.272,10.8807,-96.1744,219.175,55.3607,-87.4585,198.435,-12.0742,-100.43,206.396,11.7142,-117.408,209.877,53.8366,-114.87,191.841,0.666064,-123.871,196.139,17.9312,-134.807,196.788,52.2728
14768,9800938840,2,10,0.800027,0.310889,0,38.9974,197.286,82.8269,58.4457,187.773,114.671,93.5926,168.691,154.405,25.7017,202.573,15.4295,38.847,213.689,36.6142,62.1793,214.852,79.1407,53.7025,190.58,-6.21615,67.1099,206.026,18.5437,85.1334,212.909,69.4464,77.8203,188.601,-6.39146,92.0157,201.368,18.3936,109.572,205.883,65.4851,110.349,179.087,7.53381,120.308,188.773,24.7076,130.574,194.174,62.9196,0.884277,0.571867,0.324244,-44.7721,194.65,55.9507,-54.0644,187.451,88.6612,-84.762,166.221,123.252,-39.7082,207.447,5.66591,-51.9958,218.035,24.2148,-74.7201,222.971,61.3294,-61.9945,204.241,-12.2414,-75.9617,214.618,10.9452,-96.1879,219.232,55.4886,-87.3666,198.482,-11.8813,-100.381,206.473,11.8736,-117.423,209.936,53.9717,-114.873,191.9,0.807276,-123.876,196.199,18.0704,-134.823,196.849,52.4088
14770,9800957455,2,10,0.835641,0.311203,0,39.2445,197.543,83.1984,58.6954,187.976,115.024,93.8679,168.788,154.685,25.8498,202.997,15.8394,39.0424,214.044,37.0306,62.4375,215.108,79.5252,53.7146,190.713,-5.76384,67.1881,206.131,18.9776,85.3782,213.147,69.8028,77.8843,188.918,-6.03492,92.1378,201.622,18.7489,109.802,206.093,65.8041,110.43,179.396,7.81818,120.428,189.026,25.0008,130.785,194.358,63.1978,0.895431,0.561144,0.329369,-44.7482,195.002,56.35,-54.1899,187.692,88.9931,-84.8243,166.37,123.584,-39.566,208.002,5.75354,-51.9447,218.301,24.4041,-74.7182,222.959,61.5245,-61.7963,203.908,-11.9617,-75.8022,214.276,11.2054,-96.1709,219.183,55.6526,-87.0435,198.164,-11.5568,-100.16,206.238,12.1139,-117.394,209.862,54.1202,-114.605,191.535,1.07677,-123.694,195.938,18.2688,-134.778,196.753,52.5596
14771,9800966817,2,10,0.851079,0.311041,0,39.3778,197.711,83.3716,58.8573,188.123,115.174,94.0622,168.906,154.791,25.9137,203.2,16.0258,39.1348,214.227,37.2098,62.5777,215.265,79.6786,53.7068,190.751,-5.56195,67.2159,206.168,19.1606,85.5081,213.298,69.9332,77.855,189.013,-5.85739,92.1569,201.722,18.8964,109.925,206.236,65.9082,110.453,179.572,7.91298,120.474,189.175,25.0975,130.901,194.493,63.2773,0.900507,0.558364,0.330148,-44.667,195.014,56.6679,-54.1904,187.701,89.2867,-84.8595,166.395,123.857,-39.4234,208.07,5.9605,-51.8339,218.32,24.6169,-74.6434,222.887,61.7264,-61.5994,203.667,-11.7034,-75.6327,214.057,11.4376,-96.0886,219.108,55.8284,-86.8216,197.957,-11.3091,-99.9856,206.079,12.3185,-117.312,209.792,54.2788,-114.442,191.338,1.27895,-123.564,195.794,18.4399,-134.698,196.686,52.7124
14773,9800995771,2,10,0.890229,0.310447,0,39.5389,197.945,83.6621,59.0452,188.28,115.425,94.2701,168.965,154.976,26.0235,203.574,16.3377,39.2793,214.526,37.539,62.7754,215.504,79.9798,53.7398,190.939,-5.22994,67.2879,206.315,19.4971,85.6972,213.537,70.2145,77.9147,189.383,-5.60248,92.2534,202.009,19.1719,110.105,206.46,66.1582,110.484,179.906,8.12779,120.535,189.445,25.3299,131.068,194.704,63.4889,0.911608,0.55596,0.330854,-44.5709,195.289,57.3785,-54.268,187.816,89.9098,-84.9335,166.354,124.386,-38.994,207.45,6.52683,-51.4636,217.728,25.1282,-74.4113,222.628,62.1098,-61.1301,203.029,-11.2155,-75.2004,213.441,11.8928,-95.8434,218.868,56.1525,-86.3776,197.702,-10.9458,-99.5778,205.761,12.6837,-117.078,209.584,54.5618,-114.059,190.928,1.63646,-123.233,195.465,18.7486,-134.482,196.504,52.9793
14775,9801013601,2,10,0.908936,0.307213,0,39.6007,198.263,83.8851,59.1483,188.484,115.587,94.3833,169.036,155.065,26.0796,203.867,16.4973,39.3651,214.736,37.7222,62.9051,215.7,80.1391,53.7919,191.184,-5.08214,67.3602,206.505,19.6677,85.823,213.729,70.3653,77.9649,189.673,-5.4738,92.3245,202.236,19.3209,110.225,206.639,66.2933,110.496,180.205,8.22101,120.558,189.664,25.4607,131.178,194.87,63.6029,0.916167,0.551478,0.33296,-44.5675,195.781,57.6707,-54.3532,188.084,90.1231,-84.8893,166.378,124.562,-38.7793,207.186,6.66574,-51.2849,217.393,25.2821,-74.2829,222.541,62.1989,-60.9164,202.842,-11.114,-74.9891,213.188,12.0222,-95.7099,218.777,56.2254,-86.152,197.488,-10.8292,-99.3617,205.537,12.7981,-116.946,209.497,54.6284,-113.865,190.698,1.74454,-123.051,195.272,18.8401,-134.352,196.42,53.0503
14776,9801022821,2,10,0.917366,0.306939,0,39.6437,198.36,83.9539,59.1957,188.557,115.646,94.4345,169.077,155.105,26.0798,204.009,16.5815,39.3843,214.843,37.8124,62.9573,215.795,80.2112,53.7726,191.236,-4.98847,67.3563,206.541,19.7629,85.8731,213.822,70.4326,77.9518,189.821,-5.41491,92.3247,202.334,19.3973,110.272,206.728,66.3526,110.478,180.338,8.27062,120.55,189.765,25.5221,131.222,194.955,63.6519,0.917991,0.551079,0.333579,-44.5612,195.811,57.7273,-54.3726,188.093,90.1669,-84.8686,166.386,124.641,-38.6829,207.003,6.74347,-51.201,217.197,25.3589,-74.2213,222.499,62.2398,-60.8192,202.701,-11.0561,-74.8905,213.035,12.0867,-95.6463,218.736,56.2592,-86.0143,197.432,-10.7669,-99.2395,205.464,12.8576,-116.883,209.459,54.6594,-113.798,190.617,1.77905,-122.975,195.191,18.8799,-134.292,196.384,53.0832
14778,9801041550,2,10,0.932164,0.3081,0,39.6316,198.36,84.0674,59.2196,188.593,115.748,94.5206,169.165,155.177,26.0044,204.008,16.7887,39.3498,214.838,37.9961,63.0299,215.949,80.3313,53.6027,191.058,-4.71604,67.2372,206.398,19.9854,85.9413,213.977,70.5425,77.823,189.951,-5.25021,92.2452,202.424,19.5535,110.337,206.878,66.4478,110.384,180.508,8.38476,120.487,189.903,25.6359,131.282,195.101,63.7301,0.746788,0.546823,0.333784,-44.45,196.541,58.1373,-54.437,188.464,90.4356,-84.8192,166.395,124.779,-38.4945,206.687,6.89404,-51.0367,216.859,25.5053,-74.1042,222.427,62.3174,-60.6493,202.49,-10.9914,-74.6921,212.693,12.2266,-95.5265,218.665,56.3262,-85.7813,197.337,-10.6546,-99.0298,205.343,12.9656,-116.766,209.395,54.7227,-113.691,190.525,1.83478,-122.841,195.077,18.9556,-134.179,196.326,53.1501
14780,9801060185,2,10,0.943874,0.308128,0,39.6213,198.424,84.1594,59.2386,188.653,115.821,94.5646,169.237,155.233,25.8997,203.999,16.9544,39.2846,214.812,38.1456,63.0647,216.068,80.4207,53.4651,190.988,-4.53041,67.1366,206.337,20.1449,85.9734,214.097,70.6253,77.6328,189.993,-5.08331,92.1103,202.444,19.6999,110.366,206.996,66.5208,110.238,180.651,8.48411,120.372,190.004,25.7398,131.308,195.216,63.7916,0.777585,0.542759,0.338235,-44.4054,197.104,58.3962,-54.5538,188.712,90.5637,-84.766,166.393,124.895,-38.3056,206.472,7.01151,-50.8806,216.558,25.6472,-73.9974,222.367,62.3912,-60.4981,202.333,-10.9136,-74.5269,212.464,12.3446,-95.4185,218.609,56.3932,-85.6032,197.26,-10.5568,-98.8657,205.253,13.06,-116.662,209.347,54.7877,-113.479,190.338,1.96217,-122.66,194.936,19.0546,-134.079,196.284,53.2181
14782,9801078968,2,10,0.953951,0.300548,0,39.4727,198.8,84.4556,59.1988,188.87,116,94.5822,169.289,155.278,25.8039,204.12,17.0432,39.2279,214.84,38.257,63.0809,216.156,80.4891,53.3715,190.977,-4.40269,67.0682,206.33,20.2561,85.9883,214.186,70.6905,77.3686,189.904,-4.86671,91.925,202.391,19.8513,110.38,207.083,66.5805,110.031,180.774,8.58617,120.205,190.076,25.846,131.32,195.302,63.8441,0.803669,0.545722,0.351186,-44.3177,196.841,58.3627,-54.5125,188.531,90.5367,-84.7237,166.39,124.984,-38.0147,205.791,7.30258,-50.6518,215.852,25.9099,-73.9151,222.323,62.4502,-60.3507,202.167,-10.8172,-74.3814,212.275,12.4497,-95.3356,218.569,56.4475,-85.4034,197.087,-10.436,-98.6844,205.082,13.1699,-116.581,209.313,54.8405,-113.101,189.975,2.1808,-122.378,194.693,19.1883,-134.003,196.256,53.273
14784,9801097574,2,10,0.962132,0.286979,0,39.2667,199.532,84.8838,59.2626,189.189,116.124,94.5892,169.332,155.315,25.7134,204.198,17.1317,39.17,214.868,38.3501,63.0897,216.228,80.5431,53.302,191.007,-4.31311,67.0183,206.357,20.3371,85.9963,214.258,70.7426,77.2875,190.003,-4.79301,91.868,202.462,19.925,110.387,207.154,66.6289,109.847,180.894,8.67148,120.059,190.151,25.9333,131.325,195.37,63.8876,0.828586,0.549341,0.35942,-44.2071,196.598,58.3553,-54.4499,188.367,90.5343,-84.6888,166.385,125.06,-37.7039,205.061,7.64167,-50.4129,215.118,26.202,-73.8463,222.286,62.5028,-60.1449,201.905,-10.6758,-74.1885,211.984,12.5955,-95.2665,218.536,56.4965,-85.2322,196.93,-10.3258,-98.5297,204.93,13.2689,-116.515,209.287,54.8885,-112.857,189.752,2.32706,-122.183,194.531,19.29,-133.941,196.234,53.3227
14785,9801106934,2,10,0.965677,0.288476,0,39.2306,199.422,84.8643,59.2637,189.112,116.091,94.5893,169.349,155.331,25.6666,204.171,17.1879,39.1359,214.847,38.395,63.0911,216.257,80.5662,53.2626,191.012,-4.27143,66.9882,206.357,20.3764,85.9977,214.288,70.7653,77.2535,190.058,-4.76507,91.8436,202.501,19.9558,110.388,207.184,66.6504,109.745,180.987,8.70555,119.979,190.208,25.9733,131.326,195.4,63.9073,0.839693,0.550775,0.359459,-44.1522,196.486,58.3566,-54.4163,188.292,90.5384,-84.6735,166.382,125.094,-37.5644,204.823,7.77953,-50.3075,214.87,26.3218,-73.8161,222.27,62.5273,-60.0057,201.71,-10.5724,-74.0642,211.785,12.6922,-95.2364,218.523,56.5196,-85.1893,196.911,-10.3041,-98.478,204.88,13.3058,-116.486,209.276,54.9114,-112.833,189.741,2.3468,-122.153,194.514,19.3153,-133.914,196.226,53.3464
14787,9801125672,2,10,0.971827,0.288766,0,39.1849,199.31,84.8473,59.2612,189.034,116.058,94.5787,169.386,155.362,25.6422,204.32,17.208,39.1259,214.92,38.4443,63.0954,216.321,80.6077,53.2147,191.046,-4.20592,66.9524,206.382,20.441,86.0027,214.351,70.8087,77.2084,190.166,-4.71555,91.8121,202.579,20.0121,110.392,207.244,66.6943,109.641,181.121,8.7604,119.897,190.303,26.0362,131.329,195.458,63.9499,0.852623,0.553747,0.361097,-44.0836,196.287,58.3464,-54.3729,188.159,90.5369,-84.6444,166.376,125.16,-37.3085,204.418,8.0356,-50.1133,214.454,26.5414,-73.7582,222.239,62.5768,-59.8354,201.504,-10.4498,-73.9028,211.545,12.824,-95.1789,218.498,56.5673,-85.0004,196.631,-10.1521,-98.3172,204.661,13.4214,-116.432,209.259,54.959,-112.749,189.703,2.40733,-122.067,194.47,19.3788,-133.864,196.214,53.3957
14789,9801144313,2,10,0.976851,0.287329,0,39.1887,199.392,84.8754,59.284,189.078,116.062,94.5709,169.42,155.388,25.6459,204.39,17.2243,39.1319,214.951,38.4786,63.1,216.376,80.6419,53.1996,191.129,-4.18137,66.9399,206.432,20.4843,86.0079,214.405,70.8444,77.1685,190.243,-4.67049,91.7835,202.634,20.0614,110.397,207.296,66.7305,109.604,181.25,8.78183,119.863,190.39,26.078,131.332,195.508,63.9853,0.774384,0.537143,0.361332,-44.123,196.754,58.5067,-54.4855,188.386,90.6121,-84.6159,166.374,125.213,-36.9475,205.761,7.82544,-49.9057,215.222,26.5261,-73.712,222.219,62.617,-59.6923,201.472,-10.3733,-73.7745,211.456,12.916,-95.1334,218.482,56.6075,-84.3864,195.834,-9.6426,-97.9298,204.27,13.6588,-116.389,209.248,55.0005,-112.698,189.698,2.4526,-122.013,194.456,19.4281,-133.824,196.207,53.4397
14791,9801163084,2,10,0.981005,0.29509,0,39.2158,198.87,84.6418,59.2748,188.789,115.927,94.5627,169.45,155.411,25.6544,204.39,17.2482,39.1376,214.946,38.5069,63.1036,216.422,80.6697,53.1929,191.174,-4.15615,66.933,206.459,20.5212,86.0122,214.452,70.8741,77.1803,190.467,-4.70887,91.7818,202.744,20.0879,110.401,207.341,66.7613,109.6,181.318,8.80538,119.857,190.443,26.1101,131.336,195.551,64.0159,0.80041,0.529072,0.366051,-44.2029,197.111,58.6029,-54.5914,188.565,90.6528,-84.5886,166.373,125.255,-36.9279,206.738,7.5948,-49.9009,215.979,26.3951,-73.6734,222.205,62.6491,-59.605,201.472,-10.3206,-73.6991,211.44,12.9684,-95.0957,218.471,56.6404,-83.9674,195.589,-9.35143,-97.6545,204.169,13.8128,-116.353,209.242,55.0352,-112.556,189.582,2.54981,-121.905,194.381,19.4952,-133.791,196.205,53.4767
14793,9801182021,2,10,0.98444,0.294913,0,39.2402,198.857,84.6148,59.2957,188.787,115.906,94.5536,169.485,155.434,25.6642,204.472,17.2471,39.1491,214.976,38.5302,63.1087,216.471,80.696,53.1942,191.214,-4.131,66.9329,206.486,20.5552,86.0182,214.498,70.9026,77.1327,190.433,-4.64093,91.7468,202.726,20.1406,110.406,207.385,66.7916,109.581,181.304,8.85981,119.845,190.447,26.1511,131.34,195.593,64.047,0.826174,0.528381,0.374146,-44.2166,197.254,58.6603,-54.6147,188.634,90.6873,-84.5548,166.37,125.293,-36.9238,206.87,7.57835,-49.8841,216.117,26.3846,-73.6317,222.193,62.6802,-59.5357,201.47,-10.2759,-73.6358,211.427,13.014,-95.0556,218.464,56.6738,-83.9876,195.945,-9.46564,-97.5975,204.233,13.8497,-116.315,209.24,55.0715,-112.384,189.379,2.67104,-121.77,194.242,19.5773,-133.757,196.207,53.5159
14794,9801191080,2,10,0.985857,0.294896,0,39.2331,198.88,84.6236,59.2827,188.798,115.915,94.5275,169.485,155.45,25.6599,204.414,17.2714,39.1392,214.932,38.5513,63.0987,216.487,80.715,53.2007,191.241,-4.11896,66.933,206.504,20.5764,86.0106,214.518,70.9265,77.122,190.409,-4.60466,91.7328,202.709,20.1754,110.4,207.406,66.8195,109.562,181.264,8.91279,119.831,190.429,26.1895,131.334,195.616,64.0771,0.834236,0.529588,0.374501,-44.1652,197.283,58.565,-54.5051,188.626,90.6011,-84.3337,166.349,125.294,-36.9539,206.965,7.50369,-49.8696,216.215,26.339,-73.5335,222.218,62.7014,-59.5644,201.557,-10.2925,-73.6232,211.491,13.0325,-94.969,218.494,56.7341,-84.0925,196.14,-9.52203,-97.6053,204.283,13.9009,-116.232,209.27,55.1664,-112.404,189.454,2.73932,-121.75,194.294,19.6742,-133.676,196.238,53.6352
14796,9801209822,2,10,0.988391,0.294784,0,39.2181,198.954,84.6168,59.2318,188.818,115.913,94.4178,169.439,155.469,25.6786,204.442,17.2891,39.1455,214.944,38.5844,63.0882,216.543,80.756,53.1805,191.233,-4.04549,66.9079,206.478,20.6632,86.0101,214.577,70.9904,77.1385,190.327,-4.51042,91.7315,202.646,20.2707,110.402,207.461,66.9017,109.604,181.321,8.98118,119.856,190.476,26.2732,131.335,195.666,64.1681,0.807638,0.551803,0.387213,-44.1158,196.796,57.8607,-54.288,188.187,89.9633,-83.816,166.257,125.131,-37.5952,207.395,7.46033,-50.2836,216.829,26.3588,-73.5938,222.712,62.9685,-60.4487,203.691,-10.5769,-74.3269,213.344,12.9728,-95.0768,219.025,57.1505,-84.808,197.012,-9.35496,-98.1299,205.095,14.1977,-116.345,209.799,55.6795,-112.699,190.1,3.17035,-121.943,194.846,20.1876,-133.792,196.767,54.1769
14797,9801219083,2,10,0.98947,0.295387,0,39.238,199.011,84.6559,59.2384,188.861,115.957,94.402,169.467,155.524,25.6818,204.348,17.3759,39.1476,214.889,38.6529,63.1089,216.592,80.8098,53.1919,191.192,-3.95962,66.9164,206.446,20.7456,86.0347,214.626,71.0534,77.0832,190.009,-4.31955,91.6901,202.443,20.3958,110.427,207.509,66.9733,109.651,181.359,9.05028,119.894,190.512,26.3485,131.36,195.713,64.2456,0.820663,0.559695,0.372064,-44.1626,196.27,57.5811,-54.3192,187.793,89.7237,-83.7736,166.163,125.138,-37.7738,207.264,7.46466,-50.3971,216.764,26.3737,-73.6058,222.698,63.0396,-60.7079,204.154,-10.6478,-74.5498,213.813,12.921,-95.1,219.034,57.2487,-84.9832,197.103,-9.3157,-98.258,205.179,14.266,-116.377,209.824,55.7966,-112.842,190.193,3.24632,-122.05,194.92,20.2885,-133.835,196.806,54.3019
14799,9801237815,2,10,1,0.295809,0,39.2711,199.108,84.7059,59.2201,188.881,116.014,94.3055,169.386,155.602,25.7068,204.335,17.5031,39.1738,214.863,38.7857,63.1554,216.669,80.9268,53.2766,191.24,-3.83015,66.9858,206.471,20.8974,86.0941,214.704,71.2005,77.2272,190.142,-4.2219,91.7963,202.513,20.547,110.487,207.577,67.1432,109.737,181.36,9.22291,119.963,190.513,26.5319,131.416,195.771,64.425,0.831946,0.57104,0.347835,-44.2307,195.729,57.1372,-54.2806,187.427,89.3589,-83.6439,166.15,125.062,-38.2463,207.253,7.31959,-50.7146,216.928,26.2424,-73.6874,222.83,63.0618,-61.3987,205.033,-10.8854,-75.1174,214.721,12.7434,-95.2122,219.208,57.3593,-85.4966,197.481,-9.33679,-98.6465,205.538,14.3213,-116.507,210.028,55.9805,-113.241,190.384,3.38104,-122.365,195.126,20.4643,-133.988,197.036,54.5322
14801,9801256422,2,10,1,0.298677,0,39.2108,198.84,84.6861,59.1547,188.667,116.015,94.2377,169.273,155.654,25.7793,204.454,17.5674,39.242,214.928,38.8794,63.2123,216.713,81.0279,53.3511,191.243,-3.70631,67.051,206.462,21.0343,86.162,214.752,71.327,77.3082,190.172,-4.10017,91.8598,202.504,20.6985,110.556,207.617,67.2874,109.83,181.333,9.36547,120.038,190.485,26.6858,131.48,195.802,64.5737,0.844581,0.581919,0.332806,-44.1582,195.246,56.8885,-54.1323,187.145,89.1847,-83.567,166.162,125.002,-38.693,207.284,7.20277,-51.0115,217.238,26.0793,-73.7777,222.934,63.0591,-62.0191,205.44,-11.0402,-75.6294,215.272,12.5917,-95.3251,219.338,57.4254,-85.9381,197.789,-9.37597,-98.9936,205.843,14.3355,-116.632,210.178,56.1055,-113.715,190.74,3.386,-122.724,195.413,20.5488,-134.129,197.203,54.6968
